deed_hash,text_length,num_signatures,notary_present,days_since_notarized,amount,label
bac99cb5d0c808fddacd2662768c46294dbe0b3122c7e48535cff239edabe5a8,1176,3,True,128,459764.02285609354,0
329b8c13b4874e41e5fc92695a140b8df695007a0192bea6b66b47c8493b4f29,1159,6,False,206,321448.6863265678,1
53bd9755d7d5954e091d8255b8245302a81f4a6737ded2b1ec879ee6db217f4d,1069,2,True,332,7119161.3867870355,1
47678497a0009e24ffe23cb863a90d716a81f840aa22809e87854476d8f3ce7d,1329,4,True,219,242103.37932217162,0
35bfe979a471439b29769d62ef54eaf54ef97e3098dd91c02627f4ead60a44e1,1423,4,True,212,250416.34193327383,0
3d21da831f3d4ad1d88e9afa937ddfa23eedd48a25658bf8ce591aa8f5cd1a8e,1357,2,False,261,370201.1478114577,0
2dd5d70728da1b01d0e508b4810121740f053e4888b35d5eaff27c2dd00296e8,396,1,False,15,336174.65657575807,1
1a6d53728aa207d6ae61dc5dc0b0e21ca73271efe026da4d3982dacd829c6496,1062,4,False,73,348374.95441003505,0
a83cb7238766f1e972dc0c4d06bb6f48b7cd334ca3912ef2f75b6875111b3dbc,1394,6,True,183,201674.4256415391,1
9b2c999dfd12db670f92e8af71d106d3198bb828b881a53850e22bf9d0136e23,1504,2,True,51,175907.40094167923,0
21d6a399a38d52c0da722bf4accbc1888a1ba0c2c60d2aefd152d4a054b450ef,1130,2,False,70,306335.71865559113,0
b3893188314ae9e61f5205a9070ee23202d3306ef6d0aef1ae47182616249650,1236,3,False,234,270837.1942078256,0
e85156284b1c5ebe1f6e6edb693a70b234131441443d494b382a0ad088c627d4,842,1,True,297,680584.3789631795,1
c28e65c0aba697fad782c982831ec45095134d068be9253883ae79da2bd15240,1392,4,True,155,435310.3960390861,0
1f3d8ac001c378d4285f56f4f61b5694727f6fbbf9ef08223959035b8878403e,1214,2,False,359,2281.6475512261586,1
704c973100ee23e21bddd77cd32793d592d6a4601784330869be793715784f52,1296,3,True,294,355534.3140677688,0
0c59ba875b09470543ba73b8392e4e02e1035e2284a6ac4539877a24b7d9402c,674,1,False,47,570752.3503122329,1
32951d06a999b6d38333716f700e967fcc7bb3a6f0c40a292108ea31c0547572,1345,8,True,315,101854.66760649695,1
89069107167753a0d5c978d0a53c63f1cfe6a6d73e7e4e25749cfcd8cf6f1eb5,991,5,True,228,143676.50250067376,1
d4601e5d4db4d9ceedb77b2b41ec480f2b54cea5e5a73a430aa55e53f467943b,1595,5,True,58,133139.69012679072,1
90fa956f112fe70c7bfbc9b4f300270fb83626ed92282586cee21330be979a17,1888,2,False,303,221919.4426896233,0
cc1ea6037953b8f1c525e17986c9dfb3e65e0689d67cbec1c5ed42a37c9c93af,1234,5,False,41,95574.33163239557,1
501a80f4f9f6ca37c7895feebfbcb8d17c05b74d5f552705d12810cec4c6065c,1381,9,False,321,180904.16674273778,1
3627b050ecd8862af3accc527d357a5e4d50bc0d1ed3d0dbe99475e0e93e9d70,1280,3,True,305,232489.52485109016,0
27ca1afa6eac947649faa9ade487e67872bb6d6cd253638fe15f881397309f26,1059,5,False,307,77959.94942090442,1
3c21451b05809e9d9a49ce73c7e684c4d1d2569e1f16363f47a0808181353a44,1275,8,True,42,232551.01165627176,1
a3e221508cb52237d0f75d47a6830db5fc749c1ecdf14a5f8355fb5e09c9866f,892,5,False,308,144964.20052239622,1
828f827263f1b69fd5e4407f38c7d311cd0e1d21c6c62ca36059498e5343e73e,604,1,False,214,130954.00610493973,1
c6ef36a4f2e89034a43bb48b79b9f7417c1d6d79219cf7fcfbca1e11dac78a9d,1542,3,True,62,757017.9634300608,0
7a7b2c8ab6fa1a75773ea9c90e7c47684e84021b604d834c69a70651e5e79fa4,707,0,True,306,530649.2995883062,1
c8af154a04aaf5f4cb3c78aa2d4a984a1c43142eb2eb27e96fbef609fcb24034,1553,7,False,245,257863.47455895465,1
d6e74c9d1fe7cac3172a32a9bac81b0d5e97ea8963d337c42777f45e686a72fd,650,0,True,147,349216.5029172704,1
69ce51e5f690830c747d802c101d2dd96216a0313d3eb57864cc2d497130442f,1155,3,True,123,399799.7836601972,0
08084e0e7af6de4185dc238c8805f24b9192bb5ca6c9c04357b935c9bc685cae,1575,3,False,349,337008.4371869246,0
a7bf3c5cfae04a9a08d0584366429cb07d754989c391fc4194068efaa5eafc6f,1597,3,False,161,302541.5648210495,0
cd3897f6f3f8e3fb83254c1e21b34cccd1b4bfa780bfefe7ab7f5daa1a46ffa6,236,0,False,317,246337.16516013263,1
0be980208a015c0bfd52961c72ef29ff8ee3487148c65bcec42537716a302e46,542,5,True,227,595219.6656608066,1
ae8ae9fafb0b4473cd602209474d814fb5ffe1d0ccbba91108f965acc2ca4e67,1342,5,True,156,130246.47807536984,1
2b60de49cabadd3e7cd492cb9272ec69cfc684b56b88dc32ffed26ebf27bd200,799,2,True,233,505697.2050944325,1
8ac6d977493d044e91b582f05b1ab7c75089227e50337c962331246659d7aa7a,1439,8,False,10,235795.92232978175,1
5af9b714468af10703c638351dd9895ca9b580d0bd075e687b92cbf90cb53c1b,1583,4,True,15,319847.1758619126,0
4fdaa30991e1e9a84ac533672a1b46b6f4ea75a8a5c17c7a69a0d9c40a5490b5,1145,6,True,118,392942.9123213566,1
a242230aac37b817f71f834be79810baa85ec3fb1bf73b39e191036a234cd96e,1741,3,False,253,355563.9644905433,0
f3a4244c4dab0c64ed69468ba2a2c59b5d186f2996f25447f41544c3a87b7877,1304,2,True,110,257624.59912396892,0
a5e30afce69dafc52883d82f83bae04f7b92c0f7f0405c80ef67d7fe53250114,1140,2,True,199,220770.123482302,0
14f37a7fe815a4e84132937a2db99a50d612f656a5e61c44793584f99b6b1602,1050,1,True,175,338877.7511534266,1
7e6e18fe7fcbaf0a331b48c0b9d29351c29d9ac0b673e2c3ae123f5966859c7a,1364,4,True,346,3567.5318444691534,1
ba403376c5f4ce9a94b8656cab627d4a9bfff397238c126fe4f906fbd0c47a81,927,1,True,42,173826.12409955234,1
d471297b8626ec1fcc533b006d41d0fa7db0c14d08109d548e1bd4e90df79914,1434,3,True,347,123929.45160391965,0
f19012a90565b78f45ea43768f450557cd87886fd0446d980c8b6b4f95afdb00,445,1,False,79,240154.14052116196,1
dac4b32e2b195aa2c8e23af5edde1d607a3a4f99b65e6d315b003672877b13d4,993,1,False,17,246612.00182568718,1
10511f4a612f4718879e8e4430858fe34e982475812f85137fc6972d987fb22c,1611,3,False,58,260297.87840377868,0
c60956ec00ad05366384a1f4e420f907aa33fb4a2e6310a03f33d3916c781067,1292,3,False,79,5473381.555285503,1
66ce179f449d643dbfc53c4dae86f6bfd541941522384d7d82a548563dadb9db,1373,3,True,345,8976239.110992193,1
08e1bfa71fbdc679b66dcb5ea9c684e8e36136f6d56baea2d26b56e2d87850c3,1364,3,False,349,263304.532334026,0
b579b0fb37c7d33919e6b919e2233a933d31bad108f3c976866f70a79e708566,1549,2,True,311,241534.2614551059,0
ffa72bf90c79e06332ce52ba447c8192aaf1fb531ee4513dee621950731171d5,1387,2,True,91,138422.73331357582,0
d9ef5ebc84897e93da0cf92a44c4a58e1d42937692824f13a0305a108d1f826d,1709,3,False,329,278351.55620182445,0
85346d95240d5ad91e1f2067bc4b200971ca32d9ec9944fdf20c541329a834b0,1332,2,False,274,215804.81503689205,0
be3ccce994c69d5d4cc44ec10bce4f9097cb4518d2f44e7852f64d90cab78a52,1525,2,True,82,183104.25706256,0
554a1f1b2062446ee4e0227b5344c4085346a2c766d3dcb01b6b4bd0ab1fc4c1,1620,3,True,241,214388.25341820432,0
d9d1711bdb0fa2ba4648ca7e39b68fde6006a7fb7e84ad195a07a2f30e70b3d2,1504,2,True,341,274316.73926752416,0
200364bbce242633c756c934171582b5d3fc7a8231724ccc0c611739949c34d6,1052,3,False,46,373232.5496106141,0
f08737ca913891e1f9d3e1e5df54714f0f7d0301baaa30da935ccd20a43c2a0c,1350,7,True,348,204439.98193622057,1
deb950e5bb3177f22d96357a18a7f99bead4754db0af4a142410ec4537351853,1256,2,True,336,166294.19619346433,0
166578c1b80f004c25f3e5139e9ae1cc61aeea335484f223bbf7209eccfb9bc5,1356,2,True,106,219475.14433095988,0
befcbb4cbb36f90a6cef9a6abf92bfc6ed27d04ec9dec37b7e9c2e9b07a43241,321,1,False,208,478234.40328104125,1
c204472c0295d0ce7944939a4898445c7d12aa4e9287aeb4e5b59156978fb0f0,1545,3,True,334,228040.94723444234,0
9a3790c05a12cc756aa8a471f78795288f89d61192bfb631cef77619288e58f5,449,0,False,254,185148.02937412978,1
69922ec6ab79c298e25fce7e80bf227fb287ec56b9b44496967c6495f0aea54c,1379,2,False,146,2893.109530074279,1
2c4e2e6e7fe66f30d89c522129db0ebf0511bb69ae47167da13cd39796bf590b,589,0,False,101,601075.3240739134,1
411ce4076e2acf4a6f2cb73b32efc9d1c070ce0bae644637c65ee3fb0c4654bf,1502,4,True,271,186898.4760346549,0
7dd5138cb0ff62aadc7170ec9a18c5aaa7f9d294fb03e72293f4720d3fb5e107,1777,4,False,332,509604.5664918453,0
74e2c498a58ef0fa2eac03d2fbc2a4a60ccfba59af6ecb23cb870aec33fa6ef3,1066,5,False,194,326830.5333893443,1
ab021da748146f02c860c66338fb9af0d5aa55e171d2c28b57c6eadb735744a3,1321,8,True,358,175376.79835436947,1
5892685fc345da8aecb84df0c851a285005e5231a5721e8819796bbdb4ff7d1f,1543,3,False,135,243158.1319077721,0
e414103245ac16c487e0711747dcc8f27e2694941894743dd1824dccfbf3bd44,1225,8,True,77,412052.162851557,1
0b67f561df238d53701b52ea9acb65a8ebe0c0b7cc214baf1924149238ca11f3,1291,3,False,152,351354.4018538848,0
bab8da949246879cd7c575776c8bb768f1e238f440acafde3a7533cb23bab80d,1457,3,False,173,7528.710688674083,1
6f41e40fd641f3a2c8754ba40eaa02febbe7de540edc27ea0af5d10919b09d9b,1185,3,True,190,277663.48497741093,0
c3b6d9abf7ceb4f7a7b7177debeed9e60a749b3fa7f086253e3054e5306122b7,1120,3,True,96,291114.4311836577,0
6742ab61aa2ddef199a676e522bed89de95b9a5c6ac5ae3eed049255af3d9cf2,1445,4,True,136,463945.37746925146,0
866fcadc24024d1cdc856923f796be5b6c8d99d554691d036ca9a00914bed73f,1616,4,True,319,256896.23587130863,0
b1b0717652518d127c28c387c95d17a061cc99927b164e884d8848e3e647745e,1176,8,True,251,154227.72360415218,1
ea58cd51c3df302f79726f22255a7e6535f9fa283f351745367c090665181e74,1701,2,True,36,174636.70653848516,0
2ab71551b7a0366a30830fb9d66246f93831877c656e88578447203702b8ee2d,736,1,False,283,155140.7012922095,1
06be851c392ebc552623d6191119b686e2f063d001dca61ea19f490c719b042a,1224,3,True,66,363117.37509966845,0
4d91c0abac110ba481ffd59345c1584a3831a88a92eef9eecf68b249b8ee0897,1129,3,False,105,428748.1343532313,0
77069199dee59eed6cd11bbf1c44cf257a85d4fd87848dcc3d8eb72b63caaab9,849,1,False,336,319011.80730279634,1
8573ac1730d8f6aa7d5ccdc90cd799c9e1e916a673948c9fc8f86da5c49f1ad0,1369,3,True,318,380836.8595192472,0
cd3aeafefe77299bf6a761d3d1aaa306814694ac1b2c736df7d9da2bfd3dc8fe,1548,3,False,143,218087.47105341213,0
1a7af026a12644ff0a207737449f9f7bf26804f57d16c41c4abee2cfe97b43e0,1013,3,True,115,290459.7757427802,0
c50dd6362e5b14870d06216f29d24800d795f04ea58e9bbcc9c7d68b6aaab0f4,693,2,True,197,291642.9239293492,1
d5179de2c77e535f7b45764337010a69f4a9dd7e26aa1107c6ff9333bfb37273,1936,3,False,119,425570.9523884523,0
34d5328ced43dfdccb29486d537ccef94e302dfbdc5fda1b524838384b15c17b,1738,3,False,194,140569.84059669005,0
e5bba67b1b2985759c53c154b3a1c7d11cc016bc57da039d44290b6d3e18549e,1385,3,True,215,176946.10319469476,0
15da62fc367d2676a90d5fe2cd9f68e4f999f864774499162d97e2b1d53ec811,1408,3,True,278,242869.98564855818,0
f98115648d3b6d53e3453a8fc07d144de1fcff7938865eeaf88e52bd3c3fd27e,1601,5,True,290,552566.6436550078,1
db8cdef9cd27d72c2a17accc1b0a4495c69e00014d9da87863fd9053961a508b,1408,2,False,271,298451.8048987802,0
653e482bdcc15c2fd4721dad70ce0c404d605a6f1793d38b259b640a7e538307,1300,2,False,72,234786.21341781056,0
48f2fce967d91719e722a000ed49ded4d8cf5865e2d64ba604b61ce939b0e17a,1274,6,True,252,355385.05533459916,1
3c1e1c28a1181c99f87e9b989ba22861b92a4d11db8d26c5fcd0957b1eaca33e,1372,5,False,180,284766.60818646936,1
5675aabc2790c1e0ec3f0580dd7298f696ee3c546a4810aba9f17a0afbab2e89,1242,2,False,161,217338.60679506283,0
e07c3825527908d1f651a3dbca046456163526a2a9a810f9863b3a7ba8906090,1270,2,True,55,199419.7960652706,0
c75cc7e96624b1cd5cb2e77178cba245df4406757054a6c6410889a129357e34,1159,6,False,75,295204.1344253025,1
67b261307f961480be85e2ee69cfb810805bd776d56ffd74e55ef353e73d5088,505,2,False,39,280542.7903487127,1
4c06c913e3efbbed5db253544e298d962e6527df2425f63d2205b59204d6cdf1,1567,2,True,215,192911.86084899385,0
48a2f00e94da30b12c1b0633567e0c139248bd99196663d4fb56bc4308c8f80f,1449,8,False,31,224937.0747508042,1
1ced067997056f965cad8635019e5e8064bff76b7f2f47567fed4de8314adfac,1358,3,True,113,2537.4044137007786,1
fedf92def1c4d0458989a9b371c7250a734e8e5ba360366167880bb98d81098a,1364,5,False,75,114138.95075444106,1
75f2ae1e86e8d7aad4da2521eda739665060db03005901f12ee4f0b9a6655175,246,1,False,201,365607.56248943927,1
3af26bfcaa60667594dac975250de4612aded9f51c7bd5714a8baec418c05f13,918,5,False,72,303105.4704925223,1
c60c53cc42376cdbaaadee8e9e9e991ebe84256ae0742b5a9d76c2b18565086b,1322,8,False,336,128462.91153061959,1
f481d5d1a8ebe87ec4162c244b401b1ca716128c7b6f562883cb2f11d3d121f8,1574,4,True,52,117021.83484897674,0
21be9f040627cb80bbeffb840d4c66d97e5e417cb6329d04a572df3b389d7c1b,1156,3,True,151,107758.67029912995,0
5be44b5a60b7cf955f9f73a1ae94f06cb18c2635918d860ca36f814af3b9144d,300,5,True,172,23727.550836064005,1
23ef8a5ba150c628f64aba6bfa43d2afcffcab1e19235c482a1d553b8d06a7b7,1203,3,True,81,5321931.0204965575,1
5cc749ca768e9f07a75e7fd6848b48ba5f62c78c61c0f611f5ddd693b61be41f,1420,2,True,34,223345.7236866863,0
acb2b85442e0f55893bdb1e5ff7ef2235c8eb00e8b1add28d92a82b33cb5682a,1693,4,True,347,2939.553507585755,1
8bd6f6177d2dd8a142074ef65ce13e961629f95b10d2afc387d7ec7ec4bfd0b9,720,5,False,75,296075.52763065597,1
e7d3914c3bdbf115a9bf69a74316a27aff6fe3f6576607d6345575d02cf3bc4d,1696,3,False,127,523990.3524940805,0
fde6e472ae6c3c72f8691ce1ba56c9a2e154e132fb78d72d8fb99acd8399cc57,626,0,False,22,459014.18234301696,1
2fcc691091e590a8cbc06fcf1bed5dd8b9febc038b22935eb13a2252562a4fb0,959,1,True,303,705024.406304799,1
1fdbd05b38297587c22d75a614ea18d097630bb31a04916dd5f48763b29428ac,1069,3,False,149,544469.3421507959,0
547ff3769fd2a919affc1b7882c623628738a936dcddda3565d4e1721bdf7f82,1446,3,True,143,152829.59596241714,0
cf274859526745589f48a44ba86bdc66b7edf53fc694094f7ccc4799d588b15d,505,1,False,35,236500.38963822264,1
fc71c32a06ed3cf65d90f4e30de567a3fd1d208a6fe62e1bb67e23bf65772b7e,1467,2,True,285,353661.6382189532,0
ec9b2e5abc35bb8cb87c83fc7def781b09a9055227c2402926e9fa04ee37cfb1,496,1,False,61,804652.1078438561,1
a1cc303a75967a4837b2b502840441587b85031ab3d697aaacadba44dcb76992,1272,3,True,73,316587.7314633713,0
cdd43671cbbc99ec2acc29f314a88270b73ec5e4fc943d77b0f69eb91c41cff9,1364,2,False,62,223490.19527369397,0
75e75469bc77f5a0ebfb7649a9a5fc037364f68a8006a8603cda8470816fc77a,1391,3,False,160,4202126.916048321,1
872bd82aa5d391d40e5f078c2d6a6e63e4fc26ef7821ccfaa4541aabdafbff16,1359,3,True,131,580656.3415685853,0
1aa189b78e663194a8c637e581bf90eb80fb7427ef22b5816249ce179cb80486,1698,2,True,137,320278.8437889587,0
a5631f23d46b868ecf115094633f267dcaa58a90d12a008a649eb258edc849d9,1349,6,False,211,434945.4244087121,1
5bd9f6819d70ae6755cbbd13cf215d2de24b0799cff6b9f0521c3511527cf2a6,1120,4,True,207,904482.8352038376,0
47c909f82c6e041988e12249ca50c27b5d8c8be8303eb429ab92aaf6b26d3999,367,1,False,280,336102.9443069316,1
abb3533b09c064747e62e2a0ac7d9974ebb20dc70cb606937b86dc43ec007973,1136,3,True,142,258608.49512570046,0
b323de761abcbf282d6cb15811cb44dc84c9852b070dbb973395bb4831566609,1468,2,True,268,4033045.3765897998,1
671d3d5a6cff47ee283152cbea481a6e8ced1587eaedcdadb83d5215441e7bd1,1452,2,False,9,561426.0393984776,0
bf536fe1f582fddc3895f0ac2c243c2e1bdd29a788adac3ff9afc43334d6204b,1998,2,False,148,174583.91953462086,0
f0906ceb24d3f8a31556dd2a9abb2966337d997115dec75a9019aa7888f1b991,681,0,True,116,454608.96513402264,1
c46742de3ab92dee88001c5f0f453110ee688d47eb6a996e14f32680fb6adaca,1262,3,True,298,264565.9661641401,0
2d9b6cb1c69347cbefa1c4ddd3179e64cbc04387511a41b2697214787fb148d9,1108,3,True,51,208273.6143298688,0
9d61b7704d389acd93664fd944c04119db7621b9d56c14d5a70e298a345a7cfc,1761,3,False,309,456391.6464101657,0
0bf5de3618ead5d2ca064efc0cd3e9a47b877820e134c59b34da5b912665360d,1063,2,True,295,128764.87793835065,0
406507bf990006750f43ca4450ea95ce41a2b5d3d50ab5341f195298a7726e79,1058,2,False,311,290348.83078373095,1
58c4aa444c4abeca1805c929ab951898b57f707369744766b315717821943c26,1187,4,False,182,396345.01702270476,0
e0b71448aa8891f006279b1b5a116c5aab5e97fcc1b5593b6c6124018b183f44,1158,3,False,73,485488.8125362263,0
20d14b674a1678011b1260a843f39970400e03c982f270b5cc8b685bbe9e4d96,1689,6,True,201,143207.16830274052,1
cb82189f0f2a1178a7b093ae3b11b9d2e436bd00e624af01848b9c1189958ccd,1532,5,False,65,175886.44202509505,1
743734c126040ab61775aa7444dea8232363725eed56f750bb9b521c72bcb3dc,393,0,False,200,137750.78654178634,1
4c7efaf4acc9a1e4512dc26212c31b825ab1f01423bfb4ecefb8d7873483aa80,1448,2,True,102,218736.0638756414,0
c72f237e64e3da98576c8bf11ac30d821cba982417c4bcdbfa743c58aabcd388,1739,3,True,250,172879.02428681855,0
c4d49de00f4b3bfc4b9f44dac8ffc39a7c63abe78f7cfa8d714c7ee19f112a20,157,0,True,215,89577.81139144741,1
c2f3849bc09623b409aba398559b42346e653023f4efc4b3721b561e4b45b857,488,0,False,84,359356.7788566188,1
c0f9d0773e923b7351dc84a47bad3249481f8d82812de1bcc4d15536d1611c8a,1313,2,False,266,267374.2770218889,0
a03392c9dbc19b8ad67212e3b5476754d6238368daeb5df189290c0c708ff4fb,1302,3,False,204,6634021.399606459,1
14896895b22f57c4f8a9071cd87a624659f2c636dc79df9f993172bd4e69256f,1612,3,False,87,195406.81029971252,0
2057a4a1cf0f61fc978bd13b40e194d65398a3833c2e7d993a9d8d24b6ecafed,1487,3,False,51,251520.07857034946,0
7c69b8dbbb101383e0f65f82c66caa37db94b8a68af995a1d99ccd3b8bcf7f2a,1784,3,False,118,204403.77081873172,0
bdee7b77e6d3ec30a86b02790202c0c41d571aeb6d45e70a413eae772a167b1b,454,1,False,107,159810.98890122195,1
09885304fe46ab0f200c654c25c5d70f353f746c9f3f3a058a1cbeb961fe58c6,1515,3,False,235,466670.6377693914,0
cc31540aed1577ec0b97cdc0ee05a9494532875efa20cc849272f83f0850ffa3,1812,3,False,276,116294.9558362806,0
57510ba0d58238981666cc8a76454bdaf1b40af5f9e596a9bc4239aabf2c8a5d,1184,5,False,162,237958.20275284073,1
a12afbb919f24a3674c0adb4c7f09b68280873cd9c44b386eda583fdc92ba3c6,355,1,False,140,182114.80616257896,1
12329e3d6a8133d348e20bdb77106234e740887305a706e4cbfcc8d14e81ad57,1641,7,False,166,363884.60953435616,1
08ea5f2f79458542781878ab151bc6153ca14e05256e52aa29eb22dab36aa8a5,1535,4,True,126,382508.09946220677,0
83fb7ce553d46e7328796ff76e88fb7215acb4c1154ded82901b005a73dea6a3,1092,1,False,265,180803.9259613623,1
0c483c58a946202fd763df34ef3cc25d685bebb5e84979223071bb18e7b7fae2,1593,3,True,14,7033137.040363818,1
3fbf07fa9ff924d4f76c0b5784f8c94284433310ae16254cb32e90b83dc32c2c,1127,3,False,73,4226.561198795965,1
62f3661d4bb2e7d86408bcbdacbb27455755113c68a27458ed48740f7df6293a,1897,3,True,52,8153170.100443537,1
95003b9df331f16dff128f030175621342ddb9a19dceba774d3a209713bcc35c,1968,2,False,341,224447.86309433478,0
b279b8ac957409e13cd0ad7d1d1b36a1d6c321ed598394f12436fd33bb8a58b3,1713,4,True,356,353326.07222518977,0
c90c301760cd3653de75fc368c6a92d463e845b5be19bcef480a339662822ebc,1798,3,True,147,6255.285318672476,1
a3e3586f4e37a10008591564d6df89f8a4fdec4312a5b46e0fab36d8313f2e29,1567,5,False,274,434931.3818526412,1
c91bfba1d655e0b8248a6ffe5dee18d8afc41b7c889cc823705a4dd67e86caf7,1325,2,True,98,8952560.80440241,1
6b9ee6ded2d73c3582d485677ae0696679e5c89d274d71c1154bab2de0dd94e8,1638,3,True,216,282881.3273896463,0
c8578e7a3563156e7ba9a022d484d614a36a31c2853dae8148885f8f239e7f53,1087,3,False,288,688550.1207027442,0
6b6e367a5f54402a9fea5d87f8136cc66f7e82be338e01c53e671b776f72a2b7,1570,3,False,114,169478.83734147254,0
d1470ee5133f61aa971ec36a65bdeb8753aa4a8bc08e7cf28d20ddf75802c9f6,1372,3,True,341,469994.6503950307,0
eb573961bb7ef92eb7f0e0441547c906ab7a0a70adc48003db355d47e0e1b97b,1861,2,False,258,148609.9170710437,0
55a00ff0019099c9d0ee434c24917aa3c62623970846d8e7ee59592cbc65fc1f,1557,3,False,40,263249.0418235683,0
66bc8fe82978551b55a344d7ed77f3bf60a6636c961514bb8f97cf9742329233,1286,2,True,52,97930.59206639482,0
510f96118201e4522aa7d6f83d0abec53623aca1b504b3a9bae0ae039b9093cc,1314,2,False,303,225706.55680360217,0
088d65927c123264275bd5bbf51979015b9fed895442cd8bb92275264deced39,1381,5,True,17,159017.87860156797,1
b58e7a622d8231fdc29bdc9fa556e09104c95754fb6f4d5f27b0642719144ae0,1631,5,False,105,176741.76556781319,1
735f02a7528353fa7b8e81e75c6f3512073278de02a771d0b870388a47858601,1778,4,True,351,7608.133860520593,1
5b352b2a56668579289feb63d7ee801336948285dc5e8d4ef19d64eb8e9058cf,1584,3,False,191,384719.9886540342,0
77104bd6e21a1499b5521a342008ef71c91f2b5ba49d9929928abcbd29b18b8f,1581,2,True,249,146870.04936072853,0
e7af5e56837a4e82179a199db8b792c547b174a5eb2d1a6bb55120aca3eefe80,527,0,False,157,231841.52630113365,1
43bb3129343417e8e5cfeb4d95345f151e3845fe907157a6cdd0e6d27b9addcd,1217,1,False,146,360984.90260938014,1
be1bb0bc98a50c3e617ae8b02eb43711fd6b84e3f6dc5ee551c063b495d21a00,1811,4,True,9,309745.4871561196,0
3ba5e7c70d8491e07842afe313263fa2f36ebb82cbe034d20690ef95814e963f,1331,2,False,81,250637.8310592952,0
b56676da8e11941d6b1684d4f2d2bd4f1dace2dee18366947dcae0285c227e88,1229,5,False,49,208828.51569963503,1
6a883b60addc6d5fa425661b68a71add34032490a902ed9986d031f9ffc21d7b,1519,3,True,347,166289.12427258163,0
f0b2220dcac0646980c40ee5f4c707388813b7f9dc5458c5119ca1cb88b336ab,1171,2,False,289,515617.86164857546,0
eac040429ececa0f875864e0106b31ac0880bd31e92e428339c376b3d1e92440,265,0,True,120,182903.46940917725,1
651199174dedc494bab10fbc0cbe921736b833674fd70d9fab0617ec8cd53e61,1306,5,True,292,727611.3720245768,1
4a862b4a183102a9e794943e7317d34d0fd9229f6c37650f9abde6c09c110e9a,842,5,True,64,100076.81978723641,1
e92b5ced2d3c62e3cc23502d0cc2ffc5a903fbe6b6b139bcb32feebfc05bba85,1396,3,True,116,208998.7346195116,0
45a8ae5002a4528a7e0221f128a3ea4a25504e0028cc2f7ba88291dd7d259c2b,1296,3,False,285,139021.73297059306,0
ebe258134ff2504931184cef5dc7207e7129304f138cee6b5f798afe9301cc39,945,1,True,55,742316.1682005542,1
449897fb11fc0e0ab518aeabeb76ef912ddcc4254ed02183add60f78fef4733e,1280,2,False,198,269759.89737675525,0
16f56053575fd8aff815c5b7eeb58e3a748b7f5263d41dba373fef0286dfc603,1812,3,False,100,195891.8038717004,0
636bf88f04224e3d513af0bf7af550adef2e6f91e0cc674379f69decd1defaae,1399,4,True,51,284688.62793550605,0
a618348b9a21eba699a704d7c74c2b1ab9b5544aea48df99abf49c4944dd5de3,368,0,True,173,254016.1346025486,1
e3cf64c805afa0f9f8db43efc77cfc92757d7797870aa984b787ff28db250bdc,968,2,True,100,196610.3699312831,0
d3df9e13632511a755c58f1a3bd8c3493bbbdb972f01328daab15afe073233b1,1001,3,True,115,214168.15365527524,0
86a1742418282fd6da83bdcef445b6c84433ce56ea31ac28e633cfc560085e5a,1458,5,True,115,206600.3080088402,1
34fd4201ed5c0e0f3f66f833f26fb1d2c7dc463a4361e5451a88e09f8023dc3a,1341,5,True,53,377645.26859805675,1
10e9be364378a5125c52ad08d180ebb1635884d20bd1aabe286c1422dca6ebdf,1209,3,True,294,337100.38066257065,0
14c35816cd5cff8e6e633294072aa3bb23b5eb0050d500ad19c7989d9138f50a,911,5,False,219,1422612.1278269913,1
b4a3ef4787a60716ef6903b6efb6da9c7ade08b2441a3ab2a358be220f2c058f,1464,4,False,131,242755.75803943592,0
0f3528f1e7634f31aa124c6c49522259c03461460d21cf986e6a09b87efd964f,1446,3,True,354,210762.146057265,0
5bfce647e9fd9a9f09d947c53949214ed1314a95596304ef08a258aea99e9b90,1809,2,True,58,5771458.748439607,1
7257bb081c60b051dfcde30179f163e3f3141d5b08b5303ffbd8a5712a8950ee,1807,3,False,261,1761.1393440600716,1
7bb380b5b331a1e0b8f550c155f2f91521cf9397a347688a383954d562f9db83,1362,9,True,220,422727.1649242389,1
ea3bac56fa9a6e0ff94915a72cbed28c1206766b7ff1b5270fc16a868455e0ab,1706,3,False,85,5499.098609970772,1
810819d0aebe8649cb68ea7df9f876648f4b6d3d20f1c70f27833dfbb9737149,1607,3,True,227,5757693.364864695,1
db7940c59bd9ac8f712e622976f847b47625698c51b31351162efd27e44e2589,1390,2,False,99,4477.598963158043,1
8d9dde516cbb900c580f94be55c80978ecb369704aea6ca6116032b1c58b80c4,1335,4,False,144,321576.34947269317,0
be0aa0f11977dd7a875ad14bbabb25c81d240169be326d3c678cafc2432e85bf,1821,7,False,151,550039.2588888676,1
f545ff65686836cfe8572a9b7d80d98f524f440e2141141648be019bf567f622,1366,3,False,139,284961.69420275703,0
cc7dc4ba151c725df4bba6a9c5aeb68e0db92ef31df50c0a507faa7a9ba4ca8d,1172,1,True,41,216085.74145402532,1
21dffba7d2827d297471b2cf5743fb7044c5ec6f10574797d5d1d94cf10c835a,1448,3,False,348,281967.45326301653,0
d06bf62a810417376d200602c68ab049280633fda4716e8d8adaf6c7d81572f2,1222,3,True,310,182210.51705101252,0
44838efe0fff6af179eed71815730a1157b220098dbf915c3c622f5bc3416305,1400,9,True,1,55413.51317533903,1
